Id,SalePrice
1961,119264.06239730763
1962,97770.31532780231
1963,107454.82396869012
1964,105909.66775915698
1965,144810.0705510898
1966,135887.4155547231
1967,303313.98317623686
1968,421503.14837773476
1969,376058.26385743445
1970,387069.95010805846
1971,511984.5744719241
1972,389950.2904489377
1973,275343.8218130558
1974,338421.3866673708
1975,582053.3384738069
1976,283665.48880635685
1977,337320.43541497376
1978,311428.8961342874
1979,335313.4767745302
1980,202321.49801169135
1981,364016.7255191713
1982,224489.70135052127
1983,205009.61708106977
1984,175037.11287440496
1985,224031.47923319656
1986,219766.14613935436
1987,184617.04930478625
1988,171519.41237358676
1989,190683.16038121583
1990,208353.81771290913
1991,234252.20316330728
1992,207589.62358155413
1993,170709.3655696004
1994,224408.08037959167
1995,185627.88930290486
1996,270559.41596712725
1997,290747.94784708146
1998,329348.65520455805
1999,285100.65786224103
2000,318899.0683549843
2001,290600.5277619248
2002,230547.2210470444
2003,236291.86899422243
2004,279205.84518294723
2005,208386.07633388034
2006,221632.5587614132
2007,243580.06232602516
2008,221714.56896289313
2009,192908.75158067408
2010,182161.57000410062
2011,130088.94765010558
2012,169620.46049825026
2013,175098.37940340355
2014,181079.272475233
2015,196385.1109321329
2016,191177.09817059946
2017,187409.50372362934
2018,114378.71601532414
2019,139798.63635692518
2020,106505.03691736815
2021,99647.84457634906
2022,189397.8276380896
2023,147024.19932178335
2024,285462.3927629418
2025,345419.7345128491
2026,172868.95687269256
2027,160987.9591620858
2028,156231.7744038742
2029,168364.59071380482
2030,265720.05516142875
2031,223296.92405396517
2032,247450.80125781428
2033,256397.86492734414
2034,181397.98058026828
2035,228293.96539599655
2036,196807.69320192453
2037,223021.0010484596
2038,341368.3764461821
2039,225503.76785661277
2040,297500.2792674898
2041,363988.6993629001
2042,210142.45569448307
2043,177505.1865300136
2044,171383.54392474642
2045,213817.09235910964
2046,155581.78026762055
2047,146506.82525736332
2048,140511.42282783164
2049,137946.05644545212
2050,168814.88026061846
2051,100090.91147639371
2052,119449.96185727145
2053,148778.8040107361
2054,104022.92580100655
2055,167974.89558597773
2056,141260.0451105112
2057,111534.03929053197
2058,199744.67117325292
2059,132061.29297543666
2060,182604.44373341033
2061,179315.7554186461
2062,127162.62090586516
2063,111006.14987713
2064,139900.26946004565
2065,105765.82276440674
2066,151363.27119801324
2067,104745.52738372398
2068,140852.08642806232
2069,82025.6640915328
2070,111252.0728630981
2071,91134.81812682789
2072,145418.44859189706
2073,126596.32340353282
2074,150240.80386808136
2075,142439.888713272
2076,114512.14075607622
2077,171847.52869032265
2078,124489.68618184513
2079,134578.88303050786
2080,126792.42615608184
2081,127700.19079412709
2082,117305.02332987513
2083,142406.8332054134
2084,105705.9739748054
2085,124815.78390458679
2086,109450.0874213538
2087,120582.70064501099
2088,103325.23325985136
2089,80140.04461357743
2090,136787.63622813573
2091,113649.27161630678
2092,118302.75470895389
2093,126833.40566060196
2094,113200.14220692663
2095,173020.91763363165
2096,100354.82423970643
2097,93598.4894288315
2098,158046.72517478524
2099,50583.01816650846
2100,69540.3270468439
2101,108120.01156674798
2102,122498.6326548542
2103,101001.59883717509
2104,123074.9618746786
2105,125015.99801959122
2106,69611.80833236978
2107,162038.0433498409
2108,117778.74523602807
2109,113003.04320071818
2110,121455.97455365233
2111,134080.2974120833
2112,138190.55015673654
2113,130650.02016116669
2114,132284.265983611
2115,171036.36193674966
2116,125386.51213278977
2117,162491.2861872568
2118,121212.07435359363
2119,128676.3858144215
2120,114594.26721790516
2121,87951.3489570971
2122,120697.17357648232
2123,86121.20138078269
2124,157181.9607457564
2125,123759.61710339182
2126,147734.96239425422
2127,171081.95159244986
2128,129369.98927978578
2129,68839.57976605296
2130,132086.96304211364
2131,142613.22475254032
2132,110997.45440983522
2133,118399.63275282802
2134,119512.69648338736
2135,100469.34319699304
2136,81757.8714300265
2137,104582.29868861988
2138,139676.7003619875
2139,145055.1676672437
2140,144440.85807188254
2141,168094.838725838
2142,125320.91576358391
2143,155528.32144253587
2144,191501.68110640577
2145,139523.05721388664
2146,169587.96739958832
2147,155412.88300573872
2148,138867.00263016578
2149,154538.0750496774
2150,217001.40361168497
2151,121311.33005759754
2152,182145.03465828623
2153,182942.79886951257
2154,98030.0110076213
2155,140493.9361529083
2156,276024.47381329315
2157,238269.78370932196
2158,233213.57470568677
2159,211751.43383941913
2160,187028.7954826174
2161,235984.12392591432
2162,427366.2029914125
2163,368782.4008639875
2164,243295.34150441166
2165,199556.55421053042
2166,162160.5563331186
2167,221488.60869217152
2168,207819.17301167
2169,193926.23853686932
2170,198271.10895123077
2171,162102.45002370176
2172,132982.5594478872
2173,185697.2992648891
2174,219494.40736601173
2175,287089.1125822863
2176,301808.74709890265
2177,247860.15961214926
2178,208805.64127354533
2179,133733.2769802837
2180,205702.01318412737
2181,186899.31735825707
2182,223654.14765620313
2183,187723.69823362178
2184,120645.87023322529
2185,116636.85413362981
2186,148855.30763476886
2187,148053.0458058946
2188,151014.52810033146
2189,226779.76798494815
2190,80207.86210526452
2191,69190.4544915472
2192,82695.41179166739
2193,107289.61633980092
2194,97639.73735597674
2195,97121.04225788897
2196,98673.65119718634
2197,116264.9752438215
2198,154145.02763550574
2199,188010.98501155854
2200,151183.216369845
2201,142356.08392433453
2202,218781.8520424968
2203,134950.0900608981
2204,180343.77756380267
2205,123444.15396208517
2206,137633.8354922836
2207,326966.5110032123
2208,259873.86665417
2209,261508.39768518275
2210,112320.88029206071
2211,113239.16252306705
2212,118004.70371055562
2213,104512.04766135036
2214,141023.24898643143
2215,101316.49034737043
2216,141818.10067466093
2217,54812.923443474916
2218,70589.95807752294
2219,62474.99644567843
2220,51045.369077819596
2221,334946.14111964626
2222,292423.90661242587
2223,272543.4365633076
2224,215513.47789726927
2225,114448.84662517665
2226,195745.10801025908
2227,193435.09523640928
2228,260718.1202896882
2229,266196.1979132183
2230,164531.24066606865
2231,218891.30375054077
2232,189503.2651915979
2233,187782.458721354
2234,233782.17604590772
2235,217944.76491393236
2236,271174.42535947217
2237,316964.6890500336
2238,223863.9651662256
2239,105190.22936911529
2240,148303.77302025683
2241,177731.90207847976
2242,118547.6870875413
2243,123412.64718707207
2244,104281.21478586365
2245,97398.17340230124
2246,140046.4490797338
2247,113640.98171414249
2248,122050.6406344421
2249,117945.27449574001
2250,127647.322712422
2251,95509.27161721358
2252,184108.07537595794
2253,167252.53565511445
2254,187519.90244859862
2255,186111.48868471757
2256,172396.74902445442
2257,214971.579896672
2258,157443.90930491313
2259,175953.69103830107
2260,156067.3759644734
2261,189374.6196489046
2262,218456.63435746092
2263,374268.3741704892
2264,582138.3517175263
2265,161354.5463078738
2266,300426.959881683
2267,376231.31179780094
2268,403000.1721407663
2269,148262.6789602946
2270,190189.67211036215
2271,213843.57633731337
2272,189390.845492145
2273,153519.24988841033
2274,182030.49298216234
2275,169853.7026534634
2276,187850.18628341844
2277,193310.3112024462
2278,149467.00580774643
2279,128554.35931369377
2280,106782.44612471707
2281,156756.6343115775
2282,173698.4952417104
2283,107562.98920219262
2284,116683.34199631345
2285,141615.8129612972
2286,122616.26379412673
2287,356714.4907778191
2288,282054.86350255733
2289,378157.12606383563
2290,459613.11009984295
2291,335628.2458515702
2292,452228.9899628421
2293,489662.2504608298
2294,370876.89529040235
2295,569901.3919558064
2296,286872.29922498675
2297,354744.26549491787
2298,356558.85000869114
2299,354590.33112557075
2300,327869.9663057236
2301,314767.05136217974
2302,271770.57694357284
2303,249982.6094632573
2304,263610.3033463622
2305,205604.6901239808
2306,198810.7040813164
2307,201794.86063405333
2308,242751.94728358582
2309,288713.67110738275
2310,212697.45798735032
2311,212194.20177932866
2312,179499.86786061805
2313,171539.3693016577
2314,181261.6364117395
2315,183558.87487232187
2316,199148.09082348182
2317,183363.16023475758
2318,177107.52857285543
2319,183864.89314961605
2320,189009.8430137997
2321,231238.5968011903
2322,189240.45084835571
2323,182519.76633700533
2324,178618.27712964013
2325,214139.61175351925
2326,181246.75876423626
2327,202794.39458541194
2328,220539.57207239332
2329,192315.79988760868
2330,185972.1887775924
2331,343327.6254493853
2332,358196.0548446588
2333,334346.6701749278
2334,259128.61823161697
2335,273151.43923688395
2336,321308.23192530347
2337,198992.50383264446
2338,269096.35543601133
2339,197107.34910638694
2340,410713.9773538071
2341,206558.35264723774
2342,225686.1321894203
2343,228511.76064811976
2344,205375.31383896494
2345,227173.58891882593
2346,214734.005461962
2347,205580.84884353902
2348,242674.8028192576
2349,187436.71084608347
2350,305769.4408763898
2351,276174.5644593518
2352,242507.74362285424
2353,237072.0765681737
2354,146760.85024421345
2355,145699.74450919405
2356,143336.01911203976
2357,189644.22858931255
2358,200458.29230647642
2359,132220.31111394038
2360,118525.69886994094
2361,157331.043398333
2362,260974.2410865222
2363,124610.44672122932
2364,156698.38254189232
2365,209650.20543214201
2366,186658.7677052193
2367,215127.44107489195
2368,213066.64597806282
2369,224071.32474898107
2370,168708.94644043528
2371,165840.27808415878
2372,202838.8122821729
2373,286678.165278723
2374,316233.5964866837
2375,243888.37944769562
2376,284962.2451803012
2377,344343.2225326314
2378,163631.8378688646
2379,202315.77735491644
2380,161510.24472040744
2381,173912.97414141006
2382,210147.0569120359
2383,198834.79299042176
2384,238293.97775717155
2385,158585.96130674277
2386,133741.95000831017
2387,134018.84681676762
2388,93827.94616461969
2389,118381.19233676793
2390,155834.39438974598
2391,145875.02342676042
2392,113489.47246623105
2393,177624.86175234578
2394,128781.19624784909
2395,211992.39025305098
2396,130402.68388405761
2397,221514.78887835934
2398,135423.8886855313
2399,72215.40994567661
2400,68458.22016304462
2401,134663.86540187057
2402,130270.71385718932
2403,142486.23225263218
2404,149965.12366630358
2405,149148.41478655388
2406,139671.39205573965
2407,135250.3602738159
2408,150391.59342733707
2409,117939.62809618373
2410,175666.97666890422
2411,112833.41577635753
2412,153623.3829504832
2413,124355.30846053387
2414,166909.04236445742
2415,126102.8280759138
2416,118747.50434573829
2417,128173.7435746273
2418,127565.86167677729
2419,132392.5425036883
2420,120013.28110275873
2421,143589.9976170602
2422,103701.8261452857
2423,102757.64825588072
2424,166252.75654762457
2425,180239.00042308748
2426,129471.2494973094
2427,116685.49267890194
2428,179440.24989140875
2429,106825.8998033873
2430,131444.62816427488
2431,105943.12949967834
2432,144024.6460319618
2433,145884.89100220724
2434,133692.4889014943
2435,156225.50473514927
2436,110745.16084502972
2437,106682.12958030176
2438,119933.10877670406
2439,98722.42498337361
2440,125737.24559818339
2441,102147.74325769444
2442,98046.89380185449
2443,127738.20954085185
2444,138073.59531081913
2445,90273.99275707801
2446,127716.96651987253
2447,174205.74271002604
2448,125622.67231183888
2449,118021.06132109356
2450,150379.51593470335
2451,124675.32263320801
2452,191848.2825063758
2453,96867.44969175968
2454,112547.73330492634
2455,122736.83641469672
2456,145072.67232023014
2457,155747.57390284864
2458,140025.824951874
2459,117572.33184192213
2460,143154.03207292364
2461,130730.3223536021
2462,139002.81776672896
2463,124520.81677411702
2464,177211.08161710072
2465,139266.94331123112
2466,112326.01708483674
2467,124759.3341566405
2468,97165.22906737454
2469,91560.3809293972
2470,189841.86681162153
2471,242228.09215427272
2472,159638.79509469244
2473,122635.48978280577
2474,87740.25777554822
2475,205823.28437557048
2476,122464.68465089455
2477,132587.3174769775
2478,158231.5822913218
2479,105954.15855467234
2480,144788.9827162702
2481,122843.5018735035
2482,117620.95111102652
2483,111444.03065265871
2484,124623.98531006134
2485,125306.88455496609
2486,152981.13657477862
2487,156176.1572892598
2488,170004.8476373394
2489,159064.5221979771
2490,142966.89433251377
2491,105885.48436005026
2492,209224.78793353448
2493,147762.27132371988
2494,148137.5758474469
2495,84322.83831515002
2496,220929.47426950873
2497,157556.71681429364
2498,113218.15365572767
2499,80373.9144238212
2500,137200.45561111817
2501,138287.5411865267
2502,145916.88702365148
2503,106164.18361315044
2504,195904.245627082
2505,236381.54913697057
2506,252028.30801277666
2507,290626.8183942885
2508,251791.03268029075
2509,213548.0860202852
2510,216152.33753185277
2511,177042.85998467397
2512,201354.6577369933
2513,224179.16101551725
2514,305451.0719209455
2515,159548.58259217298
2516,175544.38187147127
2517,155908.26948341183
2518,161164.4926246298
2519,233009.31888123823
2520,228913.86661575543
2521,190005.5868184014
2522,223941.87470071102
2523,110377.21660748414
2524,128432.22558517595
2525,152921.96549547493
2526,148806.02227147899
2527,118438.74321440331
2528,144942.94341982887
2529,140926.72098203868
2530,131052.4643353801
2531,260050.16544958143
2532,227788.07615455895
2533,198604.02727504604
2534,219274.4146088004
2535,285036.353158991
2536,230554.34832583356
2537,247106.92285474317
2538,190048.31073662205
2539,180679.3243096752
2540,183997.7454984428
2541,179756.04876027946
2542,161768.39889913186
2543,110545.5346770415
2544,122738.91943311477
2545,125426.44558624769
2546,125488.75590485794
2547,136374.15686172762
2548,137616.80036004283
2549,155586.3106196234
2550,609780.9614515967
2551,137274.5358536311
2552,133871.66969982738
2553,73134.92937156167
2554,84242.87415924265
2555,105539.74860577603
2556,96084.81495687683
2557,100230.09174247431
2558,106834.721166166
2559,135290.0000406676
2560,163082.07694677848
2561,145428.16457078786
2562,150772.20104765685
2563,148962.7379979069
2564,209387.95473706498
2565,151365.0513515265
2566,177236.81799706136
2567,158559.63865619717
2568,204164.7207717666
2569,242560.31087543923
2570,106637.78610037906
2571,203908.92803586437
2572,133874.9890358403
2573,222435.58331445808
2574,257391.84048600573
2575,132804.06053198047
2576,110567.1901794478
2577,152059.36454948122
2578,86190.49565980474
2579,58106.43493844111
2580,72541.46950798761
2581,96101.11139742367
2582,91915.57056810202
2583,293078.5875836086
2584,176098.7707524647
2585,186651.5214603695
2586,231723.24339464356
2587,208889.62686115797
2588,142471.74409616325
2589,154407.12605964782
2590,202152.9912366712
2591,214419.2591590794
2592,225619.1009979128
2593,262858.79339358007
2594,187259.55287178917
2595,195394.8082605826
2596,288889.2688748047
2597,185481.3900958556
2598,269576.4536180412
2599,307815.7034346266
2600,154558.8358933857
2601,118138.47957519132
2602,83316.05855726654
2603,91193.65407550355
2604,91408.95413156085
2605,85478.51142038948
2606,146699.90193036874
2607,207054.0323647707
2608,206927.41442165818
2609,181688.3536510788
2610,105968.58077548542
2611,156374.3295870416
2612,174583.56268814582
2613,125724.1802839778
2614,121692.49524250501
2615,150857.8342340132
2616,142215.86158491045
2617,192208.5898231567
2618,179969.10831049422
2619,187338.8230005638
2620,190856.22242085688
2621,180204.90413049408
2622,181765.40676224418
2623,241076.73580416152
2624,290857.4395307327
2625,299818.482106161
2626,173244.8162600448
2627,171993.30204762888
2628,522488.3081741418
2629,510691.74171028123
2630,366398.5275610317
2631,491437.29322162847
2632,412506.45147200784
2633,297560.66144546884
2634,453549.3046694783
2635,139753.99895251406
2636,174564.49523240625
2637,161990.42023249305
2638,274566.7681221304
2639,189325.64976851348
2640,148242.9713993183
2641,105462.01655024829
2642,179734.57367623734
2643,106735.91166643839
2644,121449.76933875233
2645,109779.1312700867
2646,93571.96378733192
2647,105455.64134239932
2648,152473.09001222
2649,151015.57695933746
2650,133801.80816322917
2651,138390.0285437523
2652,403403.43660445086
2653,256292.4087468592
2654,263292.12294534635
2655,453038.7568954007
2656,329707.63679086906
2657,363237.9717141253
2658,313512.95063032414
2659,290106.5119490045
2660,364308.4298951087
2661,358635.67520798114
2662,368892.90920952405
2663,295564.9474863482
2664,278259.2645729857
2665,327689.34065113706
2666,281184.84732007794
2667,177248.3124870167
2668,183868.59516273934
2669,179993.75933730937
2670,267901.3539499831
2671,187472.66092753015
2672,194896.4217336336
2673,201748.3001710394
2674,202219.44712406376
2675,167236.5673720365
2676,186665.59036975412
2677,202984.48929843912
2678,216583.54290049232
2679,287531.48132834083
2680,287683.97354400915
2681,398330.3366834817
2682,319328.16277379973
2683,501974.7298687856
2684,307598.5622132311
2685,321049.7884042829
2686,253487.91741073268
2687,316619.3453910495
2688,210669.2919769073
2689,206699.65446204168
2690,412307.4006867139
2691,196309.114098589
2692,141471.30780290446
2693,200206.53570398432
2694,133644.754096787
2695,190452.14127545498
2696,181694.51803586804
2697,191494.6926481182
2698,190381.96596765157
2699,166680.3028065821
2700,143696.64597487138
2701,139696.65083408315
2702,111741.12950089415
2703,114663.96974958092
2704,145702.52454069455
2705,124004.1973490102
2706,105775.9607510195
2707,113785.06930035837
2708,135550.23899232445
2709,107411.43133841833
2710,126299.91685652493
2711,275875.69558823656
2712,385286.8807189655
2713,173573.19938945313
2714,154988.13987109603
2715,168767.7296452396
2716,141004.04320921758
2717,200646.28623123924
2718,225284.33856914027
2719,175030.52170883806
2720,179485.3586088612
2721,129237.63807257722
2722,166409.06384144974
2723,135003.50575498198
2724,117786.66022235084
2725,125246.6697302934
2726,149318.81415184034
2727,199737.7453051408
2728,178302.98612140593
2729,144596.41475373766
2730,147351.82786994873
2731,126488.00655579694
2732,127451.84275028277
2733,156033.1237017526
2734,129540.38304866345
